instance,method,total_distance,cost,processing_time,num_vehicles,mean_route_length,std_route_length,min_route_length,max_route_length,mean_customers_per_route,std_customers_per_route,min_customers_per_route,max_customers_per_route,coef_variation_length,distance_per_second,cost_per_second
vpr801_36_1_results.json,grasp,601051.2,504883.0,78.80777049064636,36,16695866.538271543,962333.5196375528,15147273.561262913,18486546.50360413,22.22222222222222,0.41573970964154905,22,23,0.05763902804515227,7626.801218432366,6406.512921970356
vpr801_36_1_results.json,nearest_neighbor_algorithm,699153.19,587288.68,0.010007381439208984,36,19420921.863585707,2188204.259893302,15791654.448318888,24046880.6454434,22.22222222222222,0.41573970964154905,22,23,0.11267252271871771,69863749.49801686,58685549.61830467
vpr801_36_2_results.json,clarke_wright_savings,492162.53,413416.53,0.5769295692443848,36,13671181.464637073,3837162.8450055076,4747893.801427902,20046904.80295668,22.22222222222222,5.8410002525780875,7,38,0.2806752916659769,853072.1187416244,716580.5880628709
vpr801_36_2_results.json,genetic_algorithm,255709.28,214795.8,523.701653957367,36,7103035.592218488,2622768.0550701413,2308379.9171842285,16324321.891136903,22.22222222222222,0.41573970964154905,22,23,0.36924608092115346,488.27281347638547,410.14917248568764
vpr801_36_2_results.json,grasp,598141.42,502438.79,79.41565275192261,36,16615039.433102923,1244077.067144661,14466575.114843963,18883442.33612492,22.22222222222222,0.41573970964154905,22,23,0.07487656422084848,7531.782454379177,6326.697226420974
vpr801_36_2_results.json,nearest_neighbor_algorithm,691067.85,580496.99,0.009000539779663086,36,19196329.136349276,2107941.2793544955,14578265.238459056,23178604.561640732,22.22222222222222,0.41573970964154905,22,23,0.10980960288719972,76780711.70370056,64495797.38669068
vpr901_33_1_results.json,clarke_wright_savings,519152.08,436087.74,0.7360727787017822,33,15731881.10101057,4655335.671438748,5295042.268975058,23535875.06651527,27.272727272727273,4.42631748763884,20,37,0.29591729314174026,705299.9309601326,592451.93222487
vpr901_33_1_results.json,genetic_algorithm,254386.45,213684.62,611.7871844768524,33,7708680.221240491,2951747.9976243684,1921668.5982694374,14235739.97087205,27.272727272727273,0.44536177141512323,27,28,0.3829122382701937,415.8087263915627,349.2793334380233
vpr901_33_1_results.json,grasp,593310.45,498380.78,168.5122091770172,33,17979104.641673412,1517542.877508576,15359978.700334582,21882970.71781577,27.272727272727273,0.44536177141512323,27,28,0.08440592052571369,3520.8751514066525,2957.5351390501646
vpr901_33_1_results.json,nearest_neighbor_algorithm,703412.25,590866.29,0.012021780014038086,33,21315522.629105777,2597869.307669496,16138456.17507929,26522694.956096716,27.272727272727273,0.44536177141512323,27,28,0.12187687596841633,58511489.07887274,49149650.8262531
vpr901_35_2_results.json,clarke_wright_savings,483589.98,406215.58,0.7495403289794922,35,13816856.594352208,5925711.253308917,5459891.351135917,31527530.490552578,25.714285714285715,9.287692097060276,15,59,0.42887549804425973,645182.0686665564,541952.9334106242
vpr901_35_2_results.json,genetic_algorithm,228248.11,191728.41,620.612161397934,35,6521374.492252789,2518594.01295039,2552881.3060007617,11830873.721914785,25.714285714285715,0.4517539514526256,25,26,0.38620600855577447,367.7789837148361,308.93434245331287
vpr901_35_2_results.json,grasp,631638.25,530576.13,125.35855913162231,35,18046807.162837885,920629.7393670495,15680075.947620178,19778173.67590948,25.714285714285715,0.4517539514526256,25,26,0.0510134413838486,5038.652760333667,4232.46831868028
vpr901_35_2_results.json,nearest_neighbor_algorithm,730827.67,613895.25,0.012517213821411133,35,20880790.69053088,1806466.8930347066,16899944.73531032,24577235.636751615,25.714285714285715,0.4517539514526256,25,26,0.08651333753629893,58385810.16726691,49044081.115712084
vpr901_41_1_results.json,clarke_wright_savings,520504.3,437223.61,0.7469778060913086,41,12695226.740138752,3178648.0888601523,2997392.998852369,18399933.807370715,21.951219512195124,4.378167672820057,7,31,0.25038135623132723,696813.6077879333,585323.4278644082
vpr901_41_1_results.json,genetic_algorithm,238711.34,200517.52,624.7738344669342,41,5822227.709965385,1840696.130982851,2888189.4765003272,9490938.014836423,21.951219512195124,0.21540880161775236,21,22,0.3161498008455246,382.0764040217399,320.944170415018
vpr901_41_1_results.json,grasp,674833.8,566860.39,81.64733481407166,41,16459360.959956583,1026016.8469485656,13891501.965379205,19086684.542018555,21.951219512195124,0.21540880161775236,21,22,0.06233637195543174,8265.227536657996,6942.791106297122
vpr901_41_1_results.json,nearest_neighbor_algorithm,771364.28,647945.99,0.012237787246704102,41,18813762.908676703,2009664.9246474637,15249420.67957495,23791830.93022338,21.951219512195124,0.21540880161775236,21,22,0.10681887161024167,63031352.35561028,52946335.55379922
vpr901_43_2_results.json,clarke_wright_savings,649490.02,545571.62,0.868095874786377,43,15104419.165233945,6087266.751898352,1114850.9060255187,23806619.539069876,20.930232558139537,7.680828894335314,6,38,0.4030123029099656,748177.7518639034,628469.3152519076
vpr901_43_2_results.json,genetic_algorithm,359657.03,302111.91,630.5189435482025,43,8364117.073292609,2726385.949420173,2119508.553438342,12915826.178277995,20.930232558139537,0.2547546779093796,20,21,0.32596219368159884,570.4143129721916,479.1480305094177
vpr901_43_2_results.json,grasp,713897.37,599673.79,80.1541223526001,43,16602264.442418957,1372268.2878270012,14192554.618916245,19924247.707598448,20.930232558139537,0.2547546779093796,20,21,0.08265548911031928,8906.558378364454,7481.509027845371
vpr901_43_2_results.json,nearest_neighbor_algorithm,811392.81,681569.96,0.010317087173461914,43,18869600.289201528,2407502.963159356,14779139.09442698,23886870.81856581,20.930232558139537,0.2547546779093796,20,21,0.12758632542614554,78645532.05357245,66062246.88623021
